ID,sex,age,handedness,condition,leftButton,block,trial,intensity,direction,intF,response,respF,correct,sayhigh,sayhi,rt,TS_MoogStart,TS_Resp,order
1,m,26,right,speeded,low,3,8,0.071,0,high,1,right,1,high,1,1.8,36.664,38.464,1
1,m,26,right,speeded,low,3,9,0.052,1,low,0,left,1,low,0,1.542,41.196,42.738,1
1,m,26,right,speeded,low,3,10,0.046,0,low,0,left,1,low,0,1.9,45.728,47.628,1
1,m,26,right,speeded,low,3,11,0.049,1,low,1,right,0,high,1,2.223,50.26,52.483,1
1,m,26,right,speeded,low,3,12,0.055,0,low,1,right,0,high,1,1.961,55.024,56.985,1
1,m,26,right,speeded,low,3,13,0.049,1,low,1,right,0,high,1,2.469,59.555,62.024,1
1,m,26,right,speeded,low,3,14,0.052,0,low,0,left,1,low,0,1.815,64.602,66.417,1
1,m,26,right,speeded,low,3,15,0.049,1,low,0,left,1,low,0,1.74600000000001,69.1,70.846,1
1,m,26,right,speeded,low,3,16,0.052,0,low,0,left,1,low,0,2.05499999999999,73.632,75.687,1
1,m,26,right,speeded,low,3,17,0.068,1,high,1,right,1,high,1,1.453,78.264,79.717,1
1,m,26,right,speeded,low,3,18,0.046,0,low,0,left,1,low,0,1.449,82.746,84.195,1
1,m,26,right,speeded,low,3,19,0.071,1,high,1,right,1,high,1,1.48400000000001,87.261,88.745,1
1,m,26,right,speeded,low,3,20,0.065,0,high,1,right,1,high,1,1.581,91.792,93.373,1
1,m,26,right,speeded,low,3,21,0.052,1,low,0,left,1,low,0,1.53899999999999,96.308,97.847,1
1,m,26,right,speeded,low,3,22,0.046,0,low,0,left,1,low,0,1.93300000000001,100.856,102.789,1
1,m,26,right,speeded,low,3,23,0.055,1,low,0,left,1,low,0,2.026,105.388,107.414,1
1,m,26,right,speeded,low,3,24,0.074,0,high,1,right,1,high,1,1.62,109.969,111.589,1
1,m,26,right,speeded,low,3,25,0.046,1,low,0,left,1,low,0,1.497,114.551,116.048,1
1,m,26,right,speeded,low,3,26,0.074,0,high,1,right,1,high,1,1.426,119.066,120.492,1
1,m,26,right,speeded,low,3,27,0.068,1,high,0,left,0,low,0,1.886,123.598,125.484,1
1,m,26,right,speeded,low,3,28,0.068,0,high,1,right,1,high,1,1.98299999999998,128.163,130.146,1
1,m,26,right,speeded,low,3,29,0.068,1,high,0,left,0,low,0,1.97499999999999,132.728,134.703,1
1,m,26,right,speeded,low,3,30,0.055,0,low,0,left,1,low,0,1.89499999999998,137.276,139.171,1
1,m,26,right,speeded,low,3,31,0.074,1,high,1,right,1,high,1,1.50999999999999,141.775,143.285,1
1,m,26,right,speeded,low,3,32,0.046,0,low,0,left,1,low,0,2.29300000000001,146.29,148.583,1
1,m,26,right,speeded,low,3,33,0.074,1,high,1,right,1,high,1,1.64400000000001,151.154,152.798,1
1,m,26,right,speeded,low,3,34,0.049,0,low,0,left,1,low,0,1.46700000000001,155.636,157.103,1
1,m,26,right,speeded,low,3,35,0.065,1,high,1,right,1,high,1,1.43199999999999,160.151,161.583,1
1,m,26,right,speeded,low,3,36,0.074,0,high,1,right,1,high,1,1.39400000000001,164.683,166.077,1
1,m,26,right,speeded,low,3,37,0.074,1,high,1,right,1,high,1,1.679,169.181,170.86,1
1,m,26,right,speeded,low,3,38,0.046,0,low,0,left,1,low,0,1.614,173.696,175.31,1
1,m,26,right,speeded,low,3,39,0.068,1,high,1,right,1,high,1,1.73599999999999,178.228,179.964,1
1,m,26,right,speeded,low,3,40,0.065,0,high,1,right,1,high,1,1.74200000000002,182.76,184.502,1
1,m,26,right,speeded,low,3,41,0.052,1,low,0,left,1,low,0,1.44500000000002,187.325,188.77,1
1,m,26,right,speeded,low,3,42,0.046,0,low,0,left,1,low,0,1.80799999999999,191.84,193.648,1
1,m,26,right,speeded,low,3,43,0.068,1,high,0,left,0,low,0,1.827,196.372,198.199,1
1,m,26,right,speeded,low,3,44,0.065,0,high,1,right,1,high,1,1.637,200.904,202.541,1
1,m,26,right,speeded,low,3,45,0.065,1,high,1,right,1,high,1,1.46099999999998,205.419,206.88,1
1,m,26,right,speeded,low,3,46,0.071,0,high,1,right,1,high,1,1.56999999999999,209.967,211.537,1
1,m,26,right,speeded,low,3,47,0.074,1,high,0,left,0,low,0,1.69400000000002,214.515,216.209,1
1,m,26,right,speeded,low,3,48,0.074,0,high,1,right,1,high,1,2.405,219.064,221.469,1
1,m,26,right,speeded,low,3,49,0.049,1,low,0,left,1,low,0,1.71799999999999,224.06,225.778,1
1,m,26,right,speeded,low,3,50,0.065,0,high,1,right,1,high,1,2.15699999999998,228.592,230.749,1
1,m,26,right,speeded,low,3,51,0.046,1,low,0,left,1,low,0,1.64699999999999,233.323,234.97,1
1,m,26,right,speeded,low,3,52,0.065,0,high,1,right,1,high,1,2.53800000000001,237.855,240.393,1
1,m,26,right,speeded,low,3,53,0.074,1,high,1,right,1,high,1,1.959,242.901,244.86,1
1,m,26,right,speeded,low,3,54,0.071,0,high,1,right,1,high,1,1.59700000000001,247.45,249.047,1
1,m,26,right,speeded,low,3,55,0.052,1,low,0,left,1,low,0,1.655,251.981,253.636,1
1,m,26,right,speeded,low,3,56,0.068,0,high,1,right,1,high,1,1.89699999999999,256.497,258.394,1
1,m,26,right,speeded,low,3,57,0.055,1,low,0,left,1,low,0,2.86399999999998,261.028,263.892,1
1,m,26,right,speeded,low,3,58,0.052,0,low,0,left,1,low,0,1.35700000000003,266.44,267.797,1
1,m,26,right,speeded,low,3,59,0.055,1,low,0,left,1,low,0,1.74799999999999,271.005,272.753,1
1,m,26,right,speeded,low,3,60,0.049,0,low,0,left,1,low,0,1.52300000000002,275.553,277.076,1
1,m,26,right,speeded,low,3,61,0.071,1,high,1,right,1,high,1,1.35500000000002,280.085,281.44,1
1,m,26,right,speeded,low,3,62,0.068,0,high,1,right,1,high,1,1.05400000000003,284.65,285.704,1
1,m,26,right,speeded,low,3,63,0.049,1,low,0,left,1,low,0,1.24299999999999,289.182,290.425,1
1,m,26,right,speeded,low,3,64,0.049,0,low,0,left,1,low,0,1.34400000000005,293.763,295.107,1
1,m,26,right,speeded,low,3,65,0.068,1,high,1,right,1,high,1,0.980999999999995,298.345,299.326,1
1,m,26,right,speeded,low,3,66,0.071,0,high,1,right,1,high,1,1.21999999999997,302.86,304.08,1
1,m,26,right,speeded,low,3,67,0.052,1,low,0,left,1,low,0,1.44,307.408,308.848,1
1,m,26,right,speeded,low,3,68,0.068,0,high,1,right,1,high,1,1.17000000000002,311.957,313.127,1
1,m,26,right,speeded,low,3,69,0.065,1,high,0,left,0,low,0,1.30700000000002,316.489,317.796,1
1,m,26,right,speeded,low,3,70,0.068,0,high,1,right,1,high,1,1.13300000000004,321.037,322.17,1
1,m,26,right,speeded,low,3,71,0.055,1,low,1,right,0,high,1,1.55799999999999,325.585,327.143,1
1,m,26,right,speeded,low,3,72,0.052,0,low,0,left,1,low,0,1.483,330.1,331.583,1
1,m,26,right,speeded,low,3,73,0.065,1,high,1,right,1,high,1,1.36000000000001,334.649,336.009,1
1,m,26,right,speeded,low,3,74,0.052,0,low,0,left,1,low,0,1.41000000000003,339.131,340.541,1
1,m,26,right,speeded,low,3,75,0.046,1,low,0,left,1,low,0,1.50299999999999,343.696,345.199,1
1,m,26,right,speeded,low,3,76,0.074,0,high,1,right,1,high,1,1.3659999999999899,348.244,349.61,1
1,m,26,right,speeded,low,3,77,0.074,1,high,1,right,1,high,1,1.45799999999997,352.759,354.217,1
1,m,26,right,speeded,low,3,78,0.071,0,high,1,right,1,high,1,1.32099999999997,357.324,358.645,1
1,m,26,right,speeded,low,3,79,0.055,1,low,0,left,1,low,0,1.517,361.839,363.356,1
1,m,26,right,speeded,low,3,80,0.071,0,high,1,right,1,high,1,1.53299999999996,366.355,367.888,1
1,m,26,right,speeded,low,3,81,0.071,1,high,1,right,1,high,1,1.64299999999997,370.886,372.529,1
1,m,26,right,speeded,low,3,82,0.046,0,low,0,both,1,low,0,0.771999999999991,375.368,376.14,1
1,m,26,right,speeded,low,3,83,0.055,1,low,0,left,1,low,0,1.959,379.917,381.876,1
1,m,26,right,speeded,low,3,84,0.049,0,low,0,left,1,low,0,1.86899999999997,384.482,386.351,1
1,m,26,right,speeded,low,3,85,0.049,1,low,0,left,1,low,0,1.90600000000001,389.013,390.919,1
1,m,26,right,speeded,low,3,86,0.065,0,high,1,right,1,high,1,1.67699999999996,393.545,395.222,1
1,m,26,right,speeded,low,3,87,0.071,1,high,1,right,1,high,1,1.65100000000001,398.094,399.745,1
1,m,26,right,speeded,low,3,88,0.065,0,high,0,left,0,low,0,1.55000000000001,402.592,404.142,1
1,m,26,right,speeded,low,3,89,0.046,1,low,0,left,1,low,0,2.012,407.141,409.153,1
1,m,26,right,speeded,low,3,90,0.068,0,high,1,right,1,high,1,1.904,411.689,413.593,1
1,m,26,right,speeded,low,3,91,0.071,1,high,1,right,1,high,1,1.77300000000002,416.221,417.994,1
1,m,26,right,speeded,low,3,92,0.049,0,low,0,left,1,low,0,1.60900000000004,420.736,422.345,1
1,m,26,right,speeded,low,3,93,0.046,1,low,0,left,1,low,0,1.49400000000003,425.234,426.728,1
1,m,26,right,speeded,low,3,94,0.055,0,low,0,left,1,low,0,1.654,429.783,431.437,1
1,m,26,right,speeded,low,3,95,0.071,1,high,1,right,1,high,1,1.43599999999998,434.315,435.751,1
1,m,26,right,speeded,low,3,96,0.055,0,low,0,left,1,low,0,1.42000000000002,438.846,440.266,1
1,m,26,right,speeded,low,3,97,0.052,1,low,0,left,1,low,0,1.35500000000002,443.378,444.733,1
1,m,26,right,speeded,low,3,98,0.055,0,low,0,left,1,low,0,1.56399999999996,447.927,449.491,1
1,m,26,right,speeded,low,3,99,0.055,1,low,0,left,1,low,0,1.33100000000002,452.442,453.773,1
1,m,26,right,speeded,low,3,100,0.065,0,high,1,right,1,high,1,1.51799999999997,457.007,458.525,1
1,m,26,right,speeded,low,3,101,0.052,1,low,0,left,1,low,0,1.404,461.489,462.893,1
1,m,26,right,speeded,low,3,102,0.068,0,high,1,right,1,high,1,1.48900000000003,466.02,467.509,1
1,m,26,right,speeded,low,3,103,0.065,1,high,1,right,1,high,1,1.44,470.552,471.992,1
1,m,26,right,speeded,low,3,104,0.052,0,low,0,left,1,low,0,1.92899999999997,475.067,476.996,1
1,m,26,right,speeded,low,3,105,0.074,1,high,1,right,1,high,1,2.31999999999999,479.632,481.952,1
1,m,26,right,speeded,low,3,106,0.074,0,high,1,right,1,high,1,2.33999999999997,484.562,486.902,1
1,m,26,right,speeded,low,3,107,0.055,1,low,0,left,1,low,0,1.69099999999997,489.476,491.167,1
1,m,26,right,speeded,low,3,108,0.052,0,low,0,left,1,low,0,1.71600000000001,494.024,495.74,1
1,m,26,right,speeded,low,3,109,0.068,1,high,1,right,1,high,1,1.33800000000002,498.573,499.911,1
1,m,26,right,speeded,low,3,110,0.049,0,low,0,left,1,low,0,1.58500000000004,503.121,504.706,1
1,m,26,right,speeded,low,3,111,0.068,1,high,1,right,1,high,1,2.15900000000005,507.686,509.845,1
1,m,26,right,speeded,low,3,112,0.071,0,high,1,right,1,high,1,1.73000000000002,512.384,514.114,1
1,m,26,right,speeded,low,3,113,0.046,1,low,0,left,1,low,0,1.68900000000008,516.949,518.638,1
1,m,26,right,speeded,low,3,114,0.055,0,low,1,right,0,high,1,2.072,521.514,523.586,1
1,m,26,right,speeded,low,3,115,0.065,1,high,1,right,1,high,1,1.68700000000001,526.145,527.832,1
1,m,26,right,speeded,low,3,116,0.049,0,low,0,left,1,low,0,1.45900000000006,530.727,532.186,1
1,m,26,right,speeded,low,3,117,0.046,1,low,0,left,1,low,0,1.52600000000007,535.242,536.768,1
1,m,26,right,speeded,low,3,118,0.074,0,high,1,right,1,high,1,1.25099999999998,539.74,540.991,1
1,m,26,right,speeded,low,3,119,0.052,1,low,0,left,1,low,0,1.4909999999999899,544.272,545.763,1
1,m,26,right,speeded,low,3,120,0.052,0,low,0,left,1,low,0,1.48200000000008,548.771,550.253,1
1,m,26,right,speeded,low,3,121,0.046,1,low,0,left,1,low,0,1.62300000000005,553.319,554.942,1
1,m,26,right,speeded,low,3,122,0.074,0,high,1,right,1,high,1,1.44100000000003,557.884,559.325,1
1,m,26,right,speeded,low,3,123,0.049,1,low,0,left,1,low,0,1.34799999999996,562.416,563.764,1
1,m,26,right,speeded,low,3,124,0.049,0,low,1,right,0,high,1,2.17399999999998,566.964,569.138,1
1,m,26,right,speeded,low,3,125,0.071,1,high,1,right,1,high,1,1.54899999999998,571.712,573.261,1
1,m,26,right,speeded,low,3,126,0.068,0,high,1,right,1,high,1,1.56200000000001,576.244,577.806,1
1,m,26,right,speeded,low,3,127,0.065,1,high,1,right,1,high,1,1.58699999999999,580.792,582.379,1
1,m,26,right,speeded,low,3,128,0.055,0,low,0,left,1,low,0,2.02300000000002,585.307,587.33,1
1,m,26,right,speeded,low,4,1,0.074,1,high,1,right,1,high,1,1.575,3.147,4.722,1
1,m,26,right,speeded,low,4,2,0.055,0,low,0,left,1,low,0,1.428,7.679,9.107,1
1,m,26,right,speeded,low,4,3,0.055,1,low,0,left,1,low,0,1.883,12.194,14.077,1
1,m,26,right,speeded,low,4,4,0.049,0,low,1,right,0,high,1,1.159,16.709,17.868,1
1,m,26,right,speeded,low,4,5,0.055,1,low,1,right,0,high,1,1.382,21.274,22.656,1
1,m,26,right,speeded,low,4,6,0.074,0,high,1,right,1,high,1,1.098,25.823,26.921,1
1,m,26,right,speeded,low,4,7,0.074,1,high,0,left,0,low,0,2.03,30.354,32.384,1
1,m,26,right,speeded,low,4,8,0.046,0,low,0,left,1,low,0,1.424,34.969,36.393,1
1,m,26,right,speeded,low,4,9,0.074,1,high,1,right,1,high,1,0.461999999999996,39.518,39.98,1
1,m,26,right,speeded,low,4,10,0.071,0,high,0,left,0,low,0,0.984000000000002,44,44.984,1
1,m,26,right,speeded,low,4,11,0.071,1,high,0,left,0,low,0,1.102,48.531,49.633,1
1,m,26,right,speeded,low,4,12,0.068,0,high,1,right,1,high,1,1.55399999999999,53.063,54.617,1
1,m,26,right,speeded,low,4,13,0.046,1,low,0,left,1,low,0,1.695,57.578,59.273,1
1,m,26,right,speeded,low,4,14,0.068,0,high,1,right,1,high,1,1.172,62.093,63.265,1
1,m,26,right,speeded,low,4,15,0.046,1,low,0,left,1,low,0,1.637,66.592,68.229,1
1,m,26,right,speeded,low,4,16,0.074,0,high,1,right,1,high,1,1.02600000000001,71.124,72.15,1
1,m,26,right,speeded,low,4,17,0.052,1,low,0,left,1,low,0,1.38000000000001,75.639,77.019,1
1,m,26,right,speeded,low,4,18,0.074,0,high,1,right,1,high,1,1.093,80.154,81.247,1
1,m,26,right,speeded,low,4,19,0.068,1,high,1,right,1,high,1,1.01499999999999,84.686,85.701,1
1,m,26,right,speeded,low,4,20,0.071,0,high,0,left,0,low,0,1.01000000000001,89.234,90.244,1
1,m,26,right,speeded,low,4,21,0.052,1,low,0,left,1,low,0,1.19,93.749,94.939,1
1,m,26,right,speeded,low,4,22,0.052,0,low,1,right,0,high,1,0.986999999999995,98.281,99.268,1
1,m,26,right,speeded,low,4,23,0.046,1,low,0,left,1,low,0,1.41600000000001,102.764,104.18,1
1,m,26,right,speeded,low,4,24,0.052,0,low,1,right,0,high,1,1.072,107.262,108.334,1
1,m,26,right,speeded,low,4,25,0.068,1,high,1,right,1,high,1,0.899000000000001,111.81,112.709,1
1,m,26,right,speeded,low,4,26,0.071,0,high,1,right,1,high,1,1.05500000000001,116.342,117.397,1
1,m,26,right,speeded,low,4,27,0.052,1,low,0,left,1,low,0,1.503,120.874,122.377,1
1,m,26,right,speeded,low,4,28,0.052,0,low,0,left,1,low,0,1.53,125.405,126.935,1
1,m,26,right,speeded,low,4,29,0.049,1,low,0,left,1,low,0,1.40100000000001,129.921,131.322,1
1,m,26,right,speeded,low,4,30,0.046,0,low,1,right,0,high,1,0.846000000000004,134.452,135.298,1
1,m,26,right,speeded,low,4,31,0.068,1,high,1,right,1,high,1,1.327,138.984,140.311,1
1,m,26,right,speeded,low,4,32,0.074,0,high,1,right,1,high,1,1.13399999999999,143.449,144.583,1
1,m,26,right,speeded,low,4,33,0.049,1,low,0,left,1,low,0,2.01400000000001,147.998,150.012,1
1,m,26,right,speeded,low,4,34,0.071,0,high,1,right,1,high,1,1.49000000000001,152.53,154.02,1
1,m,26,right,speeded,low,4,35,0.052,1,low,0,left,1,low,0,1.35300000000001,157.012,158.365,1
1,m,26,right,speeded,low,4,36,0.049,0,low,0,left,1,low,0,1.226,161.494,162.72,1
1,m,26,right,speeded,low,4,37,0.046,1,low,1,right,0,high,1,0.935000000000002,165.976,166.911,1
1,m,26,right,speeded,low,4,38,0.049,0,low,0,left,1,low,0,1.31,170.457,171.767,1
1,m,26,right,speeded,low,4,39,0.065,1,high,1,right,1,high,1,1.298,174.939,176.237,1
1,m,26,right,speeded,low,4,40,0.046,0,low,0,left,1,low,0,1.34800000000001,179.421,180.769,1
1,m,26,right,speeded,low,4,41,0.055,1,low,0,left,1,low,0,1.68200000000002,183.92,185.602,1
1,m,26,right,speeded,low,4,42,0.046,0,low,0,left,1,low,0,1.33399999999997,188.419,189.753,1
1,m,26,right,speeded,low,4,43,0.049,1,low,0,left,1,low,0,1.709,192.901,194.61,1
1,m,26,right,speeded,low,4,44,0.065,0,high,1,right,1,high,1,1.54999999999998,197.383,198.933,1
1,m,26,right,speeded,low,4,45,0.065,1,high,1,right,1,high,1,2.25,201.831,204.081,1
1,m,26,right,speeded,low,4,46,0.055,0,low,0,left,1,low,0,1.88199999999998,206.645,208.527,1
1,m,26,right,speeded,low,4,47,0.055,1,low,0,left,1,low,0,1.63900000000001,211.194,212.833,1
1,m,26,right,speeded,low,4,48,0.052,0,low,0,left,1,low,0,1.28299999999999,215.692,216.975,1
1,m,26,right,speeded,low,4,49,0.049,1,low,0,left,1,low,0,1.523,220.241,221.764,1
1,m,26,right,speeded,low,4,50,0.049,0,low,0,left,1,low,0,1.37300000000002,224.772,226.145,1
1,m,26,right,speeded,low,4,51,0.065,1,high,1,right,1,high,1,1.381,229.271,230.652,1
1,m,26,right,speeded,low,4,52,0.052,0,low,0,left,1,low,0,2.06700000000001,233.819,235.886,1
1,m,26,right,speeded,low,4,53,0.074,1,high,1,right,1,high,1,1.596,238.434,240.03,1
1,m,26,right,speeded,low,4,54,0.049,0,low,1,right,0,high,1,1.898,242.982,244.88,1
1,m,26,right,speeded,low,4,55,0.049,1,low,0,left,1,low,0,1.482,247.514,248.996,1
1,m,26,right,speeded,low,4,56,0.068,0,high,1,right,1,high,1,1.28900000000002,252.029,253.318,1
1,m,26,right,speeded,low,4,57,0.065,1,high,1,right,1,high,1,1.529,256.545,258.074,1
1,m,26,right,speeded,low,4,58,0.065,0,high,1,right,1,high,1,1.31799999999998,261.093,262.411,1
1,m,26,right,speeded,low,4,59,0.065,1,high,1,right,1,high,1,1.04399999999998,265.591,266.635,1
1,m,26,right,speeded,low,4,60,0.046,0,low,0,left,1,low,0,1.25799999999998,270.156,271.414,1
1,m,26,right,speeded,low,4,61,0.052,1,low,0,left,1,low,0,1.214,274.705,275.919,1
1,m,26,right,speeded,low,4,62,0.055,0,low,0,left,1,low,0,1.6159999999999899,279.22,280.836,1
1,m,26,right,speeded,low,4,63,0.055,1,low,1,right,0,high,1,0.94599999999997,283.802,284.748,1
1,m,26,right,speeded,low,4,64,0.049,0,low,1,right,0,high,1,0.738999999999976,288.35,289.089,1
1,m,26,right,speeded,low,4,65,0.065,1,high,1,right,1,high,1,1.26900000000001,292.931,294.2,1
1,m,26,right,speeded,low,4,66,0.055,0,low,1,right,0,high,1,1.86000000000001,297.496,299.356,1
1,m,26,right,speeded,low,4,67,0.049,1,low,0,left,1,low,0,1.44599999999997,301.978,303.424,1
1,m,26,right,speeded,low,4,68,0.068,0,high,1,right,1,high,1,1.36700000000002,306.543,307.91,1
1,m,26,right,speeded,low,4,69,0.074,1,high,0,left,0,low,0,1.5,311.092,312.592,1
1,m,26,right,speeded,low,4,70,0.055,0,low,1,right,0,high,1,1.82100000000003,315.59,317.411,1
1,m,26,right,speeded,low,4,71,0.046,1,low,0,left,1,low,0,1.76799999999997,320.122,321.89,1
1,m,26,right,speeded,low,4,72,0.052,0,low,0,left,1,low,0,2.13799999999998,324.637,326.775,1
1,m,26,right,speeded,low,4,73,0.068,1,high,1,right,1,high,1,1.49299999999999,329.368,330.861,1
1,m,26,right,speeded,low,4,74,0.055,0,low,0,left,1,low,0,1.42500000000001,333.933,335.358,1
1,m,26,right,speeded,low,4,75,0.052,1,low,0,left,1,low,0,1.39300000000003,338.448,339.841,1
1,m,26,right,speeded,low,4,76,0.068,0,high,1,right,1,high,1,1.06799999999998,342.98,344.048,1
1,m,26,right,speeded,low,4,77,0.065,1,high,0,left,0,low,0,1.209,347.512,348.721,1
1,m,26,right,speeded,low,4,78,0.049,0,low,0,left,1,low,0,1.851,352.027,353.878,1
1,m,26,right,speeded,low,4,79,0.071,1,high,1,right,1,high,1,1,356.559,357.559,1
1,m,26,right,speeded,low,4,80,0.052,0,low,1,right,0,high,1,0.956999999999994,361.107,362.064,1
1,m,26,right,speeded,low,4,81,0.049,1,low,0,left,1,low,0,1.46699999999998,365.622,367.089,1
1,m,26,right,speeded,low,4,82,0.071,0,high,1,right,1,high,1,0.903999999999996,370.121,371.025,1
1,m,26,right,speeded,low,4,83,0.055,1,low,0,left,1,low,0,1.34699999999998,374.653,376,1
1,m,26,right,speeded,low,4,84,0.065,0,high,1,right,1,high,1,1.096,379.201,380.297,1
1,m,26,right,speeded,low,4,85,0.071,1,high,0,left,0,low,0,1.96500000000003,383.7,385.665,1
1,m,26,right,speeded,low,4,86,0.065,0,high,1,right,1,high,1,1.61700000000002,388.265,389.882,1
1,m,26,right,speeded,low,4,87,0.055,1,low,0,left,1,low,0,1.66500000000002,392.813,394.478,1
1,m,26,right,speeded,low,4,88,0.052,0,low,0,left,1,low,0,1.29899999999998,397.345,398.644,1
1,m,26,right,speeded,low,4,89,0.065,1,high,0,left,0,low,0,1.577,401.86,403.437,1
1,m,26,right,speeded,low,4,90,0.071,0,high,1,right,1,high,1,1.41899999999998,406.425,407.844,1
1,m,26,right,speeded,low,4,91,0.074,1,high,0,left,0,low,0,1.97399999999999,410.94,412.914,1
1,m,26,right,speeded,low,4,92,0.055,0,low,0,left,1,low,0,1.55799999999999,415.522,417.08,1
1,m,26,right,speeded,low,4,93,0.049,1,low,0,left,1,low,0,1.52600000000001,420.087,421.613,1
1,m,26,right,speeded,low,4,94,0.065,0,high,1,right,1,high,1,1.64300000000003,424.618,426.261,1
1,m,26,right,speeded,low,4,95,0.074,1,high,0,left,0,low,0,1.52000000000004,429.2,430.72,1
1,m,26,right,speeded,low,4,96,0.046,0,low,0,left,1,low,0,1.673,433.748,435.421,1
1,m,26,right,speeded,low,4,97,0.052,1,low,0,left,1,low,0,1.26299999999998,438.247,439.51,1
1,m,26,right,speeded,low,4,98,0.074,0,high,1,right,1,high,1,1.45999999999998,442.762,444.222,1
1,m,26,right,speeded,low,4,99,0.068,1,high,1,right,1,high,1,1.71800000000002,447.294,449.012,1
1,m,26,right,speeded,low,4,100,0.071,0,high,1,right,1,high,1,1.72899999999998,451.826,453.555,1
1,m,26,right,speeded,low,4,101,0.071,1,high,1,right,1,high,1,1.73399999999998,456.374,458.108,1
1,m,26,right,speeded,low,4,102,0.068,0,high,1,right,1,high,1,1.56099999999998,460.856,462.417,1
1,m,26,right,speeded,low,4,103,0.046,1,low,0,left,1,low,0,1.44499999999999,465.371,466.816,1
1,m,26,right,speeded,low,4,104,0.071,0,high,1,right,1,high,1,1.49599999999998,469.92,471.416,1
1,m,26,right,speeded,low,4,105,0.071,1,high,0,left,0,low,0,1.18299999999999,474.435,475.618,1
1,m,26,right,speeded,low,4,106,0.065,0,high,1,right,1,high,1,1.31400000000002,478.983,480.297,1
1,m,26,right,speeded,low,4,107,0.046,1,low,0,left,1,low,0,1.41399999999999,483.531,484.945,1
1,m,26,right,speeded,low,4,108,0.049,0,low,0,left,1,low,0,2.173,488.047,490.22,1
1,m,26,right,speeded,low,4,109,0.055,1,low,0,left,1,low,0,1.63200000000001,492.827,494.459,1
1,m,26,right,speeded,low,4,110,0.055,0,low,0,left,1,low,0,1.47899999999998,497.326,498.805,1
1,m,26,right,speeded,low,4,111,0.071,1,high,1,right,1,high,1,1.54699999999997,501.891,503.438,1
1,m,26,right,speeded,low,4,112,0.068,0,high,1,right,1,high,1,1.47899999999998,506.423,507.902,1
1,m,26,right,speeded,low,4,113,0.052,1,low,0,left,1,low,0,1.56100000000004,510.938,512.499,1
1,m,26,right,speeded,low,4,114,0.074,0,high,1,right,1,high,1,1.41600000000005,515.486,516.902,1
1,m,26,right,speeded,low,4,115,0.071,1,high,1,right,1,high,1,1.53600000000006,520.001,521.537,1
1,m,26,right,speeded,low,4,116,0.065,0,high,1,right,1,high,1,1.55200000000002,524.533,526.085,1
